A,127,B,24,98
A,128,B,36,103
A,129,S,34,90
A,130,B,12,114
A,131,B,26,113
A,132,S,5,90
A,133,B,31,114
A,134,B,25,108
A,135,S,11,117
A,136,B,29,105
A,137,B,23,99
A,138,S,6,108
A,139,B,19,96
A,140,B,25,110
A,141,S,19,109
A,142,B,26,102
A,143,B,32,116
A,144,S,34,97
A,145,B,40,117
A,146,B,36,92
A,147,S,8,108
A,148,B,33,106
A,149,B,34,119
A,150,S,10,95
A,151,B,35,109
A,152,B,14,107
A,153,S,19,108
A,154,B,35,104
A,155,B,28,110
A,156,S,12,105
A,157,B,18,106
A,158,B,18,91
A,159,S,12,95
A,160,B,20,105
A,161,B,29,95
A,162,S,19,117
A,163,B,14,116
A,164,B,32,107
A,165,S,5,107
A,166,B,18,95
A,167,B,33,92
A,168,S,19,98
A,169,B,20,103
A,170,B,39,105
A,171,S,6,92
A,172,B,31,95
A,173,B,15,93
A,174,S,18,99
A,175,B,26,101
A,176,B,40,92
A,177,S,28,108
A,178,B,23,106
A,179,B,38,110
A,180,S,13,105
A,181,B,33,116
A,182,B,8,108
A,183,S,27,90
A,184,B,10,96
A,185,B,26,106
A,186,S,5,92
A,187,B,18,93
A,188,B,34,105
A,189,S,15,117
A,190,B,33,120
A,191,B,6,101
A,192,S,31,99
A,193,B,11,119
A,194,B,5,97
A,195,S,23,99
A,196,B,33,114
A,197,B,11,109
A,198,S,35,98
A,199,B,28,94
A,200,B,37,105
A,201,S,15,96
A,202,B,38,113
A,203,B,33,92
A,204,S,29,96
A,205,B,17,116
A,206,B,36,93
A,207,S,39,99
A,208,B,32,98
A,209,B,36,104
A,210,S,38,102
A,211,B,34,111
A,212,B,8,92
A,213,S,12,103
A,214,B,26,106
A,215,B,25,90
A,216,S,25,105
A,217,B,12,119
A,218,B,23,102
A,219,S,31,118
A,220,B,34,113
A,221,B,24,101
A,222,S,36,93
A,223,B,30,113
A,224,B,9,96
A,225,S,34,96
A,226,B,37,97
A,227,B,28,101
A,228,S,26,107
A,229,B,39,105
A,230,B,30,113
A,231,S,27,94
A,232,B,35,91
A,233,B,40,92
A,234,S,12,113
A,235,B,9,92
A,236,B,8,104
A,237,S,38,100
A,238,B,27,111
A,239,B,17,110
A,240,S,13,106
A,241,B,28,102
A,242,B,26,113
A,243,S,28,91
A,244,B,31,116
A,245,B,12,118
A,246,S,33,104
A,247,B,19,116
A,248,B,33,109
A,249,S,13,104
A,250,B,12,95
A,251,B,27,99
A,252,S,31,118
A,253,B,29,111
A,254,B,25,96
A,255,S,25,98
A,256,B,13,113
A,257,B,13,91
A,258,S,28,107
A,259,B,26,102
A,260,B,7,115
A,261,S,5,111
A,262,B,8,90
A,263,B,27,106
A,264,S,12,111
A,265,B,17,116
A,266,B,9,100
A,267,S,30,120
A,268,B,21,101
A,269,B,25,99
A,270,S,25,103
A,271,B,31,96
A,272,B,15,116
A,273,S,35,114
A,274,B,11,107
A,275,B,10,117
A,276,S,5,90
A,277,B,27,104
A,278,B,18,110
A,279,S,33,108
A,280,B,14,114
A,281,B,21,104
A,282,S,18,109
A,283,B,14,94
A,284,B,33,118
A,285,S,20,104
A,286,B,24,101
A,287,B,35,103
A,288,S,10,107
A,289,B,28,120
A,290,B,36,106
A,291,S,6,95
A,292,B,22,101
A,293,B,28,117
A,294,S,17,94
A,295,B,37,115
A,296,B,11,109
A,297,S,25,120
A,298,B,11,91
A,299,B,20,113
A,300,S,6,108
A,301,B,20,111
A,302,B,22,106
A,303,S,22,103
A,304,B,24,107
A,305,B,8,110
A,306,S,9,113
A,307,B,23,104
A,308,B,16,106
A,309,S,20,115
A,310,B,5,93
A,311,B,8,99
A,312,S,18,119
A,313,B,11,97
A,314,B,40,115
A,315,S,30,112
A,316,B,31,114
A,317,B,28,110
A,318,S,14,104
A,319,B,21,108
A,320,B,6,100
A,321,S,27,96
A,322,B,16,115
A,323,B,18,116
A,324,S,11,94
A,325,B,6,108
A,326,B,14,92
A,327,S,12,109
A,328,B,12,111
A,329,B,7,116
A,330,S,21,111
A,331,B,21,93
A,332,B,32,110
A,333,S,15,92
A,334,B,7,108
A,335,B,24,90
A,336,S,12,99
A,337,B,24,115
A,338,B,31,108
A,339,S,8,115
A,340,B,36,96
A,341,B,6,107
A,342,S,20,102
A,343,B,39,113
A,344,B,23,99
A,345,S,32,116
A,346,B,32,114
A,347,B,27,94
A,348,S,18,98
A,349,B,24,94
A,350,B,29,120
A,351,S,38,105
A,352,B,30,118
A,353,B,15,108
A,354,S,8,97
A,355,B,26,93
A,356,B,9,115
A,357,S,25,101
A,358,B,29,108
A,359,B,20,112
A,360,S,26,113
A,361,B,8,117
A,362,B,38,96
A,363,S,5,105
A,364,B,32,91
A,365,B,24,95
A,366,S,14,92
A,367,B,27,110
A,368,B,26,99
A,369,S,38,112
A,370,B,30,100
A,371,B,30,107
A,372,S,6,99
A,373,B,36,111
A,374,B,24,117
A,375,S,29,104
A,376,B,38,112
A,377,B,18,105
A,378,S,5,119
A,379,B,16,96
A,380,B,8,90
A,381,S,28,120
A,382,B,39,90
A,383,B,24,98
A,384,S,36,110
A,385,B,21,114
A,386,B,8,114
A,387,S,22,93
A,388,B,35,102
A,389,B,37,120
A,390,S,12,117
A,391,B,7,110
A,392,B,27,93
A,393,S,23,114
A,394,B,25,112
A,395,B,24,115
A,396,S,34,114
A,397,B,5,92
A,398,B,7,94
A,399,S,16,95
A,400,B,22,116
A,401,B,39,115
A,402,S,26,114
A,403,B,22,99
A,404,B,26,109
A,405,S,15,97
A,406,B,35,104
A,407,B,38,104
A,408,S,14,119
A,409,B,20,119
A,410,B,23,97
A,411,S,37,98
A,412,B,13,92
A,413,B,16,108
A,414,S,37,105
A,415,B,18,97
A,416,B,18,110
A,417,S,37,94
A,418,B,37,93
A,419,B,25,103
A,420,S,15,104
A,421,B,36,97
A,422,B,24,97
A,423,S,17,116
A,424,B,26,110
A,425,B,30,109
A,426,S,33,92
A,427,B,12,90
A,428,B,15,120
A,429,S,33,92
A,430,B,13,95
A,431,B,38,120
A,432,S,11,115
A,433,B,30,96
A,434,B,21,117
A,435,S,10,101
A,436,B,26,100
A,437,B,35,90
A,438,S,25,111
A,439,B,13,108
A,440,B,22,109
A,441,S,17,118
A,442,B,15,90
A,443,B,37,107
A,444,S,10,106
A,445,B,29,110
A,446,B,13,113
A,447,S,37,118
A,448,B,38,113
A,449,B,34,107
A,450,S,34,101
A,451,B,36,103
A,452,B,22,97
A,453,S,11,105
A,454,B,37,119
A,455,B,23,111
A,456,S,38,100
A,457,B,18,93
A,458,B,28,110
A,459,S,35,105
A,460,B,34,117
A,461,B,18,120
A,462,S,16,91
A,463,B,18,97
A,464,B,37,105
A,465,S,23,111
A,466,B,34,111
A,467,B,20,94
A,468,S,11,103
A,469,B,11,107
A,470,B,8,110
A,471,S,34,116
A,472,B,38,118
A,473,B,15,118
A,474,S,37,96
A,475,B,16,91
A,476,B,15,113
A,477,S,37,92
A,478,B,7,101
A,479,B,30,101
A,480,S,13,114
A,481,B,26,119
A,482,B,28,119
A,483,S,40,120
A,484,B,33,120
A,485,B,40,118
A,486,S,36,100
A,487,B,28,109
A,488,B,21,105
A,489,S,21,91
A,490,B,16,112
A,491,B,20,115
A,492,S,6,118
A,493,B,12,117
A,494,B,7,116
A,495,S,23,106
A,496,B,35,117
A,497,B,16,99
A,498,S,22,117
A,499,B,32,116
A,500,B,21,99
A,501,S,24,113
A,502,B,35,105
A,503,B,18,102
A,504,S,39,113
A,505,B,26,108
A,506,B,25,101
A,507,S,37,113
A,508,B,10,91
A,509,B,14,94
A,510,S,10,100
A,511,B,12,95
A,512,B,28,104
A,513,S,35,116
A,514,B,7,91
A,515,B,40,109
A,516,S,5,114
A,517,B,18,100
A,518,B,31,95
A,519,S,6,96
A,520,B,25,100
A,521,B,28,119
A,522,S,31,118
A,523,B,28,110
A,524,B,12,112
A,525,S,15,111
A,526,B,22,99
A,527,B,28,107
A,528,S,26,98
A,529,B,35,104
A,530,B,16,100
A,531,S,10,111
A,532,B,9,100
A,533,B,8,92
A,534,S,25,117
A,535,B,7,108
A,536,B,31,96
A,537,S,25,116
A,538,B,28,96
A,539,B,17,96
A,540,S,34,107
A,541,B,25,97
A,542,B,13,94
A,543,S,38,90
A,544,B,30,99
A,545,B,11,100
A,546,S,13,119
A,547,B,23,120
A,548,B,33,114
A,549,S,18,93
A,550,B,5,120
A,551,B,23,90
A,552,S,38,111
A,553,B,13,117
A,554,B,25,115
A,555,S,18,92
A,556,B,40,103
A,557,B,23,97
A,558,S,35,118
A,559,B,19,104
A,560,B,15,94
A,561,S,14,93
A,562,B,8,104
A,563,B,22,120
A,564,S,19,111
A,565,B,10,112
A,566,B,34,117
A,567,S,7,104
A,568,B,23,119
A,569,B,16,113
A,570,S,5,100
A,571,B,23,115
A,572,B,36,115
A,573,S,36,115
A,574,B,5,102
A,575,B,5,99
A,576,S,19,116
A,577,B,21,97
A,578,B,28,115
A,579,S,19,108
A,580,B,26,101
A,581,B,34,114
A,582,S,8,97
A,583,B,5,101
A,584,B,20,104
A,585,S,30,104
A,586,B,39,102
A,587,B,16,107
A,588,S,12,115
A,589,B,23,119
A,590,B,25,107
A,591,S,18,97
A,592,B,19,98
A,593,B,10,101
A,594,S,40,95
A,595,B,23,100
A,596,B,15,108
A,597,S,34,114
A,598,B,31,120
A,599,B,37,119
A,600,S,27,107
A,601,B,21,94
A,602,B,17,120
A,603,S,35,93
A,604,B,9,99
A,605,B,32,90
A,606,S,35,104
A,607,B,38,107
A,608,B,38,117
A,609,S,14,102
A,610,B,27,109
A,611,B,17,109
A,612,S,26,113
A,613,B,31,92
A,614,B,13,96
A,615,S,8,99
A,616,B,24,120
A,617,B,19,95
A,618,S,38,90
A,619,B,19,113
A,620,B,21,117
A,621,S,32,92
A,622,B,27,99
A,623,B,31,115
A,624,S,31,102
A,625,B,19,108
A,626,B,18,117
A,627,S,16,116
A,628,B,40,91
A,629,B,5,115
A,630,S,21,119
A,631,B,16,102
A,632,B,19,110
A,633,S,16,100
A,634,B,17,100
A,635,B,40,110
A,636,S,20,120
A,637,B,27,117
A,638,B,34,92
A,639,S,21,110
A,640,B,36,106
A,641,B,25,116
A,642,S,30,97
A,643,B,36,110
A,644,B,9,112
A,645,S,14,104
A,646,B,32,93
A,647,B,16,118
A,648,S,37,112
A,649,B,16,93
A,650,B,27,105
A,651,S,17,116
A,652,B,29,109
A,653,B,34,100
A,654,S,40,118
A,655,B,30,118
A,656,B,34,118
A,657,S,19,96
A,658,B,30,117
A,659,B,38,95
A,660,S,34,99
A,661,B,6,107
A,662,B,27,119
A,663,S,35,107
A,664,B,15,119
A,665,B,22,109
A,666,S,9,90
A,667,B,31,112
A,668,B,15,100
A,669,S,10,115
A,670,B,36,118
A,671,B,7,103
A,672,S,18,93
A,673,B,6,116
A,674,B,27,99
A,675,S,30,106
A,676,B,24,92
A,677,B,34,105
A,678,S,20,96
A,679,B,31,94
A,680,B,13,115
A,681,S,37,95
A,682,B,7,96
A,683,B,40,113
A,684,S,31,116
A,685,B,27,99
A,686,B,12,104
A,687,S,35,94
A,688,B,38,116
A,689,B,39,109
A,690,S,5,106
A,691,B,20,106
A,692,B,11,109
A,693,S,29,98
A,694,B,9,100
A,695,B,29,102
A,696,S,13,106
A,697,B,7,101
A,698,B,26,111
A,699,S,24,115
A,700,B,27,109
A,701,B,5,105
A,702,S,26,114
A,703,B,29,107
A,704,B,14,112
A,705,S,38,112
A,706,B,17,92
A,707,B,33,119
A,708,S,15,119
A,709,B,18,111
A,710,B,5,96
A,711,S,7,102
A,712,B,39,103
A,713,B,28,91
A,714,S,29,109
A,715,B,9,99
A,716,B,32,100
A,717,S,36,115
A,718,B,38,108
A,719,B,10,118
A,720,S,34,111
A,721,B,13,118
A,722,B,22,117
A,723,S,11,119
A,724,B,28,95
A,725,B,12,101
A,726,S,23,101
A,727,B,7,112
A,728,B,27,109
A,729,S,15,119
A,730,B,31,113
A,731,B,25,107
A,732,S,31,101
A,733,B,27,98
A,734,B,33,91
A,735,S,38,115
A,736,B,6,108
A,737,B,22,104
A,738,S,21,98
A,739,B,7,90
A,740,B,27,114
A,741,S,11,105
A,742,B,22,101
A,743,B,22,106
A,744,S,39,91
A,745,B,27,119
A,746,B,19,111
A,747,S,34,96
A,748,B,25,94
A,749,B,16,95
A,750,S,7,118
A,751,B,32,92
A,752,B,16,118
A,753,S,9,90
A,754,B,40,95
A,755,B,25,104
A,756,S,5,95
A,757,B,40,108
A,758,B,23,110
A,759,S,14,92
A,760,B,25,98
A,761,B,10,111
A,762,S,27,109
A,763,B,12,119
A,764,B,36,109
A,765,S,29,118
A,766,B,14,95
A,767,B,21,104
A,768,S,16,113
A,769,B,16,99
A,770,B,17,91
A,771,S,5,113
A,772,B,18,100
A,773,B,17,104
A,774,S,17,103
A,775,B,5,92
A,776,B,37,108
A,777,S,5,106
A,778,B,31,118
A,779,B,20,91
A,780,S,8,95
A,781,B,31,109
A,782,B,13,101
A,783,S,28,112
A,784,B,29,94
A,785,B,32,102
A,786,S,8,102
A,787,B,33,103
A,788,B,11,111
A,789,S,18,105
A,790,B,7,120
A,791,B,25,96
A,792,S,5,102
A,793,B,7,107
A,794,B,30,116
A,795,S,21,106
A,796,B,6,101
A,797,B,34,118
A,798,S,22,95
A,799,B,39,110
A,800,B,20,114
A,801,S,40,97
A,802,B,25,106
A,803,B,39,93
A,804,S,18,101
A,805,B,14,92
A,806,B,19,118
A,807,S,27,100
A,808,B,24,108
A,809,B,9,120
A,810,S,20,117
A,811,B,21,103
A,812,B,40,114
A,813,S,28,96
A,814,B,27,116
A,815,B,22,111
A,816,S,12,112
A,817,B,32,95
A,818,B,22,107
A,819,S,10,116
A,820,B,6,106
A,821,B,16,116
A,822,S,34,108
A,823,B,31,105
A,824,B,31,114
A,825,S,18,103
A,826,B,26,94
A,827,B,11,115
A,828,S,30,119
A,829,B,9,113
A,830,B,15,91
A,831,S,39,118
A,832,B,16,105
A,833,B,40,101
A,834,S,31,111
A,835,B,35,91
A,836,B,37,91
A,837,S,31,110
A,838,B,24,100
A,839,B,28,111
A,840,S,29,100
A,841,B,40,90
A,842,B,31,97
A,843,S,31,98
A,844,B,16,109
A,845,B,11,108
A,846,S,40,111
A,847,B,12,106
A,848,B,22,109
A,849,S,16,101
A,850,B,13,100
A,851,B,25,100
A,852,S,31,101
A,853,B,20,120
A,854,B,22,114
A,855,S,37,109
A,856,B,16,98
A,857,B,40,90
A,858,S,16,109
A,859,B,30,114
A,860,B,16,107
A,861,S,37,97
A,862,B,32,100
A,863,B,32,104
A,864,S,38,106
A,865,B,35,117
A,866,B,27,98
A,867,S,5,90
A,868,B,5,94
A,869,B,15,109
A,870,S,23,118
A,871,B,22,91
A,872,B,34,106
A,873,S,12,102
A,874,B,29,112
A,875,B,30,100
A,876,S,29,94
A,877,B,38,93
A,878,B,11,114
A,879,S,8,106
A,880,B,10,93
A,881,B,30,111
A,882,S,10,112
A,883,B,33,90
A,884,B,11,113
A,885,S,24,95
A,886,B,9,104
A,887,B,33,111
A,888,S,5,94
A,889,B,24,114
A,890,B,27,105
A,891,S,10,101
A,892,B,33,107
A,893,B,5,118
A,894,S,9,108
A,895,B,34,116
A,896,B,26,115
A,897,S,32,117
A,898,B,30,91
A,899,B,40,106
A,900,S,11,114
A,901,B,19,96
A,902,B,28,105
A,903,S,24,119
A,904,B,34,118
A,905,B,20,106
A,906,S,21,116
A,907,B,8,95
A,908,B,31,112
A,909,S,9,95
A,910,B,11,104
A,911,B,22,116
A,912,S,6,113
A,913,B,27,109
A,914,B,22,100
A,915,S,24,105
A,916,B,28,94
A,917,B,13,104
A,918,S,33,120
A,919,B,10,112
A,920,B,14,102
A,921,S,22,110
A,922,B,28,91
A,923,B,17,111
A,924,S,23,110
A,925,B,18,109
A,926,B,14,94
A,927,S,28,101
A,928,B,21,91
A,929,B,19,105
A,930,S,17,115
A,931,B,20,115
A,932,B,5,116
A,933,S,14,112
A,934,B,33,100
A,935,B,5,109
A,936,S,14,98
A,937,B,11,105
A,938,B,6,115
A,939,S,12,106
A,940,B,7,118
A,941,B,38,100
A,942,S,17,111
A,943,B,31,107
A,944,B,8,114
A,945,S,23,94
A,946,B,8,95
A,947,B,28,106
A,948,S,9,98
A,949,B,34,111
A,950,B,17,107
A,951,S,29,120
A,952,B,6,101
A,953,B,33,102
A,954,S,28,90
A,955,B,19,119
A,956,B,29,98
A,957,S,34,98
A,958,B,24,118
A,959,B,17,111
A,960,S,40,118
A,961,B,36,103
A,962,B,39,100
A,963,S,30,103
A,964,B,13,93
A,965,B,24,93
A,966,S,31,101
A,967,B,23,112
A,968,B,14,98
A,969,S,29,95
A,970,B,7,96
A,971,B,19,114
A,972,S,24,118
A,973,B,6,105
A,974,B,35,92
A,975,S,38,112
A,976,B,14,98
A,977,B,28,97
A,978,S,38,99
A,979,B,28,109
A,980,B,11,113
A,981,S,17,118
A,982,B,25,117
A,983,B,39,109
A,984,S,31,93
A,985,B,9,101
A,986,B,33,106
A,987,S,18,116
A,988,B,22,97
A,989,B,16,113
A,990,S,8,95
A,991,B,17,106
A,992,B,39,107
A,993,S,27,100
A,994,B,34,104
A,995,B,20,119
A,996,S,18,92
A,997,B,7,106
A,998,B,24,110
A,999,S,18,98
A,1000,B,12,111
A,1001,B,30,103
A,1002,S,11,106
A,1003,B,37,110
A,1004,B,8,111
A,1005,S,30,106
A,1006,B,38,91
A,1007,B,29,115
A,1008,S,29,118
A,1009,B,24,97
A,1010,B,32,119
A,1011,S,9,90
A,1012,B,24,109
A,1013,B,16,91
A,1014,S,14,104
A,1015,B,36,116
A,1016,B,14,100
A,1017,S,31,100
A,1018,B,17,99
A,1019,B,18,112
A,1020,S,11,109
A,1021,B,39,108
A,1022,B,24,92
A,1023,S,19,108
A,1024,B,22,116
A,1025,B,14,91
A,1026,S,25,107
A,1027,B,37,108
A,1028,B,12,96
A,1029,S,38,101
A,1030,B,28,119
A,1031,B,23,94
A,1032,S,40,100
A,1033,B,36,105
A,1034,B,10,119
A,1035,S,23,104
A,1036,B,31,98
A,1037,B,20,107
A,1038,S,14,114
A,1039,B,33,115
A,1040,B,33,114
A,1041,S,34,98
A,1042,B,7,97
A,1043,B,26,105
A,1044,S,19,91
A,1045,B,16,116
A,1046,B,36,91
A,1047,S,30,115
A,1048,B,7,110
A,1049,B,32,100
A,1050,S,13,117
A,1051,B,29,99
A,1052,B,13,118
A,1053,S,6,110
A,1054,B,9,105
A,1055,B,31,108
A,1056,S,36,95
A,1057,B,10,99
A,1058,B,32,117
A,1059,S,15,112
A,1060,B,38,99
A,1061,B,16,108
A,1062,S,26,117
A,1063,B,35,112
A,1064,B,24,94
A,1065,S,7,97
A,1066,B,10,115
A,1067,B,32,114
A,1068,S,17,117
A,1069,B,20,115
A,1070,B,24,95
A,1071,S,28,104
A,1072,B,14,105
A,1073,B,22,95
A,1074,S,14,104
A,1075,B,25,103
A,1076,B,21,108
A,1077,S,14,94
A,1078,B,29,109
A,1079,B,19,119
A,1080,S,14,110
A,1081,B,7,120
A,1082,B,28,112
A,1083,S,32,115
A,1084,B,35,119
A,1085,B,30,99
A,1086,S,39,99
A,1087,B,30,102
A,1088,B,23,111
A,1089,S,7,93
A,1090,B,22,90
A,1091,B,20,119
A,1092,S,6,115
A,1093,B,18,90
A,1094,B,12,99
A,1095,S,26,94
A,1096,B,23,94
A,1097,B,27,111
A,1098,S,7,116
A,1099,B,11,113
A,1100,B,35,98
A,1101,S,22,110
A,1102,B,28,110
A,1103,B,21,118
A,1104,S,24,110
A,1105,B,35,95
A,1106,B,11,104
A,1107,S,28,97
A,1108,B,35,120
A,1109,B,13,108
A,1110,S,13,107
A,1111,B,40,113
A,1112,B,16,120
A,1113,S,15,98
A,1114,B,34,112
A,1115,B,13,107
A,1116,S,10,103
A,1117,B,33,107
A,1118,B,33,110
A,1119,S,15,104
A,1120,B,7,107
A,1121,B,27,90
A,1122,S,24,114
A,1123,B,25,112
A,1124,B,40,120
A,1125,S,7,100
A,1126,B,13,104
A,1127,B,33,113
A,1128,S,33,120
A,1129,B,22,111
A,1130,B,10,117
A,1131,S,18,90
A,1132,B,21,107
A,1133,B,36,113
A,1134,S,22,113
A,1135,B,38,111
A,1136,B,28,109
A,1137,S,17,91
A,1138,B,30,102
A,1139,B,30,117
A,1140,S,7,103
A,1141,B,39,102
A,1142,B,8,120
A,1143,S,24,115
A,1144,B,5,114
A,1145,B,31,95
A,1146,S,16,109
A,1147,B,8,96
A,1148,B,10,115
A,1149,S,29,117
A,1150,B,8,120
A,1151,B,38,107
A,1152,S,28,98
A,1153,B,14,96
A,1154,B,32,95
A,1155,S,35,96
A,1156,B,17,98
A,1157,B,18,94
A,1158,S,26,91
A,1159,B,38,119
A,1160,B,31,110
A,1161,S,6,119
A,1162,B,31,93
A,1163,B,23,108
A,1164,S,39,97
A,1165,B,24,93
A,1166,B,37,115
A,1167,S,28,94
A,1168,B,39,109
A,1169,B,34,95
A,1170,S,36,91
A,1171,B,23,98
A,1172,B,18,95
A,1173,S,22,109
A,1174,B,36,95
A,1175,B,28,120
A,1176,S,23,97
A,1177,B,16,106
A,1178,B,35,111
A,1179,S,21,101
A,1180,B,13,91
A,1181,B,7,117
A,1182,S,11,97
A,1183,B,39,97
A,1184,B,7,91
A,1185,S,37,112
A,1186,B,8,118
A,1187,B,30,93
A,1188,S,19,97
A,1189,B,8,92
A,1190,B,7,116
A,1191,S,19,107
A,1192,B,21,117
A,1193,B,26,95
A,1194,S,18,112
A,1195,B,15,92
A,1196,B,7,96
A,1197,S,16,111
A,1198,B,5,102
A,1199,B,21,93
A,1200,S,37,119
A,1201,B,25,116
A,1202,B,33,103
A,1203,S,25,91
A,1204,B,21,92
A,1205,B,39,102
A,1206,S,30,90
A,1207,B,37,112
A,1208,B,30,93
A,1209,S,6,106
A,1210,B,18,91
A,1211,B,38,115
A,1212,S,9,92
A,1213,B,27,90
A,1214,B,38,92
A,1215,S,36,115
A,1216,B,29,109
A,1217,B,30,113
A,1218,S,31,104
A,1219,B,23,92
A,1220,B,38,97
A,1221,S,20,107
A,1222,B,6,106
A,1223,B,32,107
A,1224,S,16,111
A,1225,B,36,113
A,1226,B,7,111
A,1227,S,9,90
A,1228,B,9,108
A,1229,B,23,96
A,1230,S,24,92
A,1231,B,35,98
A,1232,B,31,114
A,1233,S,28,104
A,1234,B,15,104
A,1235,B,14,109
A,1236,S,33,98
A,1237,B,10,107
A,1238,B,37,115
A,1239,S,27,102
A,1240,B,5,110
A,1241,B,15,101
A,1242,S,28,114
A,1243,B,34,117
A,1244,B,35,105
A,1245,S,5,117
A,1246,B,38,94
A,1247,B,19,98
A,1248,S,17,94
A,1249,B,16,97
A,1250,B,18,109
A,1251,S,14,113
A,1252,B,5,104
A,1253,B,26,99
A,1254,S,22,116
A,1255,B,25,114
A,1256,B,16,105
A,1257,S,16,92
A,1258,B,25,117
A,1259,B,37,107
A,1260,S,28,102
A,1261,B,31,120
A,1262,B,15,97
A,1263,S,24,91
A,1264,B,37,111
A,1265,B,9,100
A,1266,S,33,90
A,1267,B,29,103
A,1268,B,7,99
A,1269,S,8,94
A,1270,B,12,100
A,1271,B,22,97
A,1272,S,8,94
A,1273,B,5,100
A,1274,B,6,110
A,1275,S,25,103
A,1276,B,22,90
A,1277,B,31,109
A,1278,S,26,94
A,1279,B,40,91
A,1280,B,19,118
A,1281,S,19,115
A,1282,B,5,119
A,1283,B,33,108
A,1284,S,12,117
A,1285,B,33,117
A,1286,B,18,109
A,1287,S,15,114
A,1288,B,6,106
A,1289,B,19,95
A,1290,S,23,107
A,1291,B,13,104
A,1292,B,35,95
A,1293,S,27,101
A,1294,B,14,103
A,1295,B,20,98
A,1296,S,6,109
A,1297,B,19,103
A,1298,B,32,104
A,1299,S,23,97
A,1300,B,30,105
A,1301,B,11,97
A,1302,S,40,118
A,1303,B,37,92
A,1304,B,27,110
A,1305,S,27,104
A,1306,B,14,120
A,1307,B,27,119
A,1308,S,38,101
A,1309,B,40,119
A,1310,B,12,108
A,1311,S,7,105
A,1312,B,6,100
A,1313,B,29,111
A,1314,S,36,112
A,1315,B,37,114
A,1316,B,31,114
A,1317,S,32,111
A,1318,B,30,96
A,1319,B,40,93
A,1320,S,13,90
A,1321,B,28,98
A,1322,B,39,113
A,1323,S,30,108
A,1324,B,19,95
A,1325,B,26,114
A,1326,S,28,93
A,1327,B,22,118
A,1328,B,40,101
A,1329,S,23,104
A,1330,B,40,98
A,1331,B,27,101
A,1332,S,7,115
A,1333,B,9,93
A,1334,B,10,114
A,1335,S,18,98
A,1336,B,9,107
A,1337,B,36,90
A,1338,S,24,92
A,1339,B,19,97
A,1340,B,20,98
A,1341,S,39,113
A,1342,B,30,109
A,1343,B,17,101
A,1344,S,8,120
A,1345,B,18,109
A,1346,B,22,101
A,1347,S,27,120
A,1348,B,24,120
A,1349,B,5,115
A,1350,S,39,102
A,1351,B,24,116
A,1352,B,29,105
A,1353,S,38,95
A,1354,B,33,102
A,1355,B,24,96
A,1356,S,38,109
A,1357,B,25,101
A,1358,B,23,109
A,1359,S,31,98
A,1360,B,29,92
A,1361,B,11,98
A,1362,S,36,120
